Visual Peripheral - Visual Peripheral,Visual Peripheral - Visual Central,Visual Peripheral - Somato-Motor A,Visual Peripheral - Somato-Motor B,Visual Peripheral - Dorsal Attention A,Visual Peripheral - Dorsal Attention B,Visual Peripheral - Ventral Attention,Visual Peripheral - Salience,Visual Peripheral - Limbic A,Visual Peripheral - Limbic B,Visual Peripheral - Control C,Visual Peripheral - Control A,Visual Peripheral - Control B,Visual Peripheral - Auditory,Visual Peripheral - Default Mode C,Visual Peripheral - Default Mode A,Visual Peripheral - Default Mode B,Visual Central - Visual Central,Visual Central - Somato-Motor A,Visual Central - Somato-Motor B,Visual Central - Dorsal Attention A,Visual Central - Dorsal Attention B,Visual Central - Ventral Attention,Visual Central - Salience,Visual Central - Limbic A,Visual Central - Limbic B,Visual Central - Control C,Visual Central - Control A,Visual Central - Control B,Visual Central - Auditory,Visual Central - Default Mode C,Visual Central - Default Mode A,Visual Central - Default Mode B,Somato-Motor A - Somato-Motor A,Somato-Motor A - Somato-Motor B,Somato-Motor A - Dorsal Attention A,Somato-Motor A - Dorsal Attention B,Somato-Motor A - Ventral Attention,Somato-Motor A - Salience,Somato-Motor A - Limbic A,Somato-Motor A - Limbic B,Somato-Motor A - Control C,Somato-Motor A - Control A,Somato-Motor A - Control B,Somato-Motor A - Auditory,Somato-Motor A - Default Mode C,Somato-Motor A - Default Mode A,Somato-Motor A - Default Mode B,Somato-Motor B - Somato-Motor B,Somato-Motor B - Dorsal Attention A,Somato-Motor B - Dorsal Attention B,Somato-Motor B - Ventral Attention,Somato-Motor B - Salience,Somato-Motor B - Limbic A,Somato-Motor B - Limbic B,Somato-Motor B - Control C,Somato-Motor B - Control A,Somato-Motor B - Control B,Somato-Motor B - Auditory,Somato-Motor B - Default Mode C,Somato-Motor B - Default Mode A,Somato-Motor B - Default Mode B,Dorsal Attention A - Dorsal Attention A,Dorsal Attention A - Dorsal Attention B,Dorsal Attention A - Ventral Attention,Dorsal Attention A - Salience,Dorsal Attention A - Limbic A,Dorsal Attention A - Limbic B,Dorsal Attention A - Control C,Dorsal Attention A - Control A,Dorsal Attention A - Control B,Dorsal Attention A - Auditory,Dorsal Attention A - Default Mode C,Dorsal Attention A - Default Mode A,Dorsal Attention A - Default Mode B,Dorsal Attention B - Dorsal Attention B,Dorsal Attention B - Ventral Attention,Dorsal Attention B - Salience,Dorsal Attention B - Limbic A,Dorsal Attention B - Limbic B,Dorsal Attention B - Control C,Dorsal Attention B - Control A,Dorsal Attention B - Control B,Dorsal Attention B - Auditory,Dorsal Attention B - Default Mode C,Dorsal Attention B - Default Mode A,Dorsal Attention B - Default Mode B,Ventral Attention - Ventral Attention,Ventral Attention - Salience,Ventral Attention - Limbic A,Ventral Attention - Limbic B,Ventral Attention - Control C,Ventral Attention - Control A,Ventral Attention - Control B,Ventral Attention - Auditory,Ventral Attention - Default Mode C,Ventral Attention - Default Mode A,Ventral Attention - Default Mode B,Salience - Salience,Salience - Limbic A,Salience - Limbic B,Salience - Control C,Salience - Control A,Salience - Control B,Salience - Auditory,Salience - Default Mode C,Salience - Default Mode A,Salience - Default Mode B,Limbic A - Limbic A,Limbic A - Limbic B,Limbic A - Control C,Limbic A - Control A,Limbic A - Control B,Limbic A - Auditory,Limbic A - Default Mode C,Limbic A - Default Mode A,Limbic A - Default Mode B,Limbic B - Limbic B,Limbic B - Control C,Limbic B - Control A,Limbic B - Control B,Limbic B - Auditory,Limbic B - Default Mode C,Limbic B - Default Mode A,Limbic B - Default Mode B,Control C - Control C,Control C - Control A,Control C - Control B,Control C - Auditory,Control C - Default Mode C,Control C - Default Mode A,Control C - Default Mode B,Control A - Control A,Control A - Control B,Control A - Auditory,Control A - Default Mode C,Control A - Default Mode A,Control A - Default Mode B,Control B - Control B,Control B - Auditory,Control B - Default Mode C,Control B - Default Mode A,Control B - Default Mode B,Auditory - Auditory,Auditory - Default Mode C,Auditory - Default Mode A,Auditory - Default Mode B,Default Mode C - Default Mode C,Default Mode C - Default Mode A,Default Mode C - Default Mode B,Default Mode A - Default Mode A,Default Mode A - Default Mode B,Default Mode B - Default Mode B
0.34527826,0.6328867,0.45338789,0.27920171,0.72563559,0.30287192,-0.12435733,-0.37103187,0.17977656,0.1154077,-0.21341161,0.03146915,-0.40737073,0.41409104,0.12462422,-0.14683867,-0.17487981,0.2536321,0.38729632,0.38516453,0.54922772,0.18166791,-0.08605339,-0.32809245,0.05453054,-0.13424818,-0.17316327,-0.00513703,-0.40737775,0.50720009,0.2475528,-0.19361417,-0.26343131,0.1691472,0.65964674,0.53282395,0.69404281,0.24273186,-0.36822679,0.09691454,-0.03343176,-0.44941509,-0.12347399,-0.63397212,0.38878535,-0.0367997,-0.30467758,-0.39478713,0.16864945,0.14811314,0.2398831,0.25294316,-0.22505761,-0.1386246,-0.02678981,-0.40236073,-0.34078906,-0.52680437,0.27376952,-0.03383633,-0.3090292,-0.21196968,0.26082709,0.67554091,0.07286978,-0.21142831,0.37519595,-0.04936162,-0.18256103,0.23107466,-0.42812894,0.58945661,0.17947832,-0.20544785,-0.35709621,0.20016764,0.3890194,-0.06040143,0.16404366,0.00841311,-0.23684021,0.13422001,-0.36806873,0.27778465,-0.07165654,-0.29317412,-0.39857994,0.13798073,0.58352805,-0.23167974,-0.05657243,0.1802028,-0.13009423,-0.15952962,-0.17549141,-0.38326325,-0.5154143,-0.54629445,0.1493303,-0.23497887,0.05506485,0.58322256,0.0014359,0.42907274,-0.27682295,-0.30674041,-0.11740708,-0.14094429,0.06604027,-0.13508219,-0.30694025,0.18535493,-0.11899193,0.54679547,0.16167607,0.0423359,0.11130293,0.06832278,0.25945599,-0.14291099,0.05461163,-0.21866807,-0.01095268,0.26055577,0.07569309,0.1811323,-0.15525206,0.50842858,-0.38750995,0.11774292,0.33232627,-0.10394374,0.13181145,0.26272156,0.02078028,-0.13735047,-0.22245564,0.05930284,0.23225972,-0.27739569,-0.03351855,0.46096892,0.49870213,0.17045501,0.23443135,-0.03280365,0.01895514,0.18596947,0.51759732,0.03398712,0.17277896,0.58552445,0.12805291
0.28039751,0.53076254,-0.07196043,-0.05529647,0.44690852,-0.05516941,0.12820646,0.24051015,-0.15495671,-0.2192038,-0.24859323,-0.00293042,-0.35743857,0.29855815,-0.34064042,-0.44182276,-0.22874315,0.33198414,0.07957164,-0.10333203,0.21328354,0.08279702,0.28539991,0.27318323,-0.18941736,-0.37377909,0.02792048,-0.15100116,-0.40715712,0.18349571,-0.12189106,-0.35017403,-0.28886762,0.2651815,0.68633192,0.21060749,0.47973896,0.08679062,-0.33035468,0.28459974,0.09066635,-0.08975961,-0.18001949,-0.29167614,0.38075016,0.27314048,0.07213406,-0.07378037,0.24136333,0.10659197,0.2923458,0.10955735,-0.26539105,0.29417796,0.16703195,-0.23772042,-0.10168231,-0.18803966,0.34554983,0.21141127,0.08021301,-0.00447177,0.38327863,0.65760226,0.40448973,0.17915783,0.04062276,-0.24121388,-0.05078323,0.34953328,-0.5984448,0.39339278,-0.01700668,-0.47296427,-0.51980846,0.36724462,0.59436217,0.1901995,-0.03379888,-0.3621834,0.0897773,0.23045256,-0.55811966,0.26863728,-0.02889149,-0.42428569,-0.57171193,0.33853178,0.71468376,-0.287866,-0.61798023,0.18285741,0.25835055,-0.50863197,0.24127414,-0.40219224,-0.72838772,-0.70904179,0.32352016,-0.49964238,-0.6056349,0.25858882,0.3778053,-0.07302429,0.12468727,-0.66174764,-0.747999,-0.4816293,0.11296252,0.48761195,-0.35288567,-0.16679372,-0.06742102,0.27277665,0.45297975,0.36693651,0.36516273,0.13732314,-0.38858619,-0.09439949,0.30561775,-0.0120958,0.41068707,0.57006928,0.62714801,0.36559321,-0.06747145,0.19291866,-0.19982412,0.04654507,0.087336,-0.22225571,0.31473808,0.1849181,0.04023277,-0.22549209,-0.52355191,-0.38833361,0.29313678,-0.31536779,-0.04869334,0.33847811,0.46335962,0.26546492,-0.10389992,-0.28711762,-0.09960563,0.36111447,0.67820633,0.28877607,0.42404544,0.70340069,0.35754381
0.32866029,0.59336232,-0.10390082,-0.27868154,0.47733457,0.00580803,0.17400222,0.20746576,-0.07040081,-0.17773559,-0.18367628,-0.21562006,-0.25126842,0.3506653,-0.2849431,-0.24597316,-0.26000982,0.32709128,-0.16247435,-0.22930626,0.27982984,-0.07996299,0.04230297,0.18610743,-0.03954616,-0.22264531,-0.11399264,-0.13195013,-0.11206399,0.15769017,0.09843422,-0.06145005,-0.10810411,0.28271531,0.58069654,0.14350895,0.46346622,-0.01771016,-0.48577326,0.05637632,0.110475,-0.2753989,-0.06117132,-0.4378713,-0.070362,0.17423036,-0.13105718,-0.32355478,0.24613795,-0.18408274,0.13679347,0.04448166,-0.44396471,-0.09336449,0.07649685,-0.13063406,-0.3072117,-0.35382639,0.1462287,0.17569692,0.06634757,-0.04546448,0.38477106,0.54433905,0.25395463,0.09702258,0.27507339,0.14330317,-0.23944943,0.41862172,-0.45256874,0.04840398,-0.02751429,-0.57467831,-0.61508797,0.31971925,0.56122037,0.22630689,0.01761413,0.30895561,-0.16039905,0.32177408,-0.64086838,-0.02507449,-0.17230681,-0.68519186,-0.69477126,0.29349698,0.65893359,-0.27393832,0.02938751,-0.17951871,0.11162848,-0.59655154,0.00810288,-0.41615695,-0.7812052,-0.53606838,0.24142611,-0.31383626,-0.07123009,0.20519195,0.1579967,-0.08033092,-0.12676888,-0.47290912,-0.520985,-0.31759654,0.0915659,0.30346045,-0.19275187,0.21646335,-0.01184091,0.2120586,0.32249734,0.100178,0.08399089,0.07361415,-0.06590252,0.31293916,-0.12419404,0.06557075,-0.08698175,-0.16508417,-0.19562274,0.26302196,-0.06927657,0.31841789,-0.08363692,0.11445869,0.35786781,0.01086019,0.3369855,0.18193449,-0.37484275,0.03196062,-0.41929169,-0.43916958,0.37165738,-0.23781433,0.03252334,0.54231018,0.49636945,0.1927594,-0.10548954,0.06858996,0.18586451,0.26822654,0.50601514,0.08676353,0.32576038,0.69578578,0.37000698
0.43158193,0.51525611,0.03840827,0.13848373,0.54918192,-0.17700491,-0.21444782,-0.136935,0.21848317,0.03887581,-0.34662673,-0.09770259,-0.39488483,0.51095532,-0.2465515,-0.35551902,0.03704492,0.42146633,0.00714851,0.11520548,0.14744369,-0.00561559,0.0880831,-0.00192342,-0.11838689,-0.17799497,-0.07594158,-0.15843519,-0.35069968,0.11030262,-0.1237067,-0.2080641,-0.10947703,0.33041425,0.56813897,0.10547547,0.2891746,-0.02215729,-0.41758945,0.23678439,0.00369278,-0.40471333,-0.24668498,-0.47794794,0.28686071,-0.12025337,-0.20343633,-0.08475795,0.30799691,0.13003124,0.22229559,0.02632214,-0.36232587,0.21557799,-0.05595068,-0.42304512,-0.24425225,-0.53622973,0.43366018,-0.1827715,-0.1841658,-0.1204247,0.43919511,0.39920414,-0.11550083,-0.05216682,0.45200578,-0.0428859,-0.32023324,0.44038879,-0.36555159,0.38043961,-0.03558969,-0.49873665,-0.28872327,0.40545473,0.55586626,0.28801717,-0.07275232,-0.52082245,-0.0828253,0.2709874,-0.37500526,-0.16288456,-0.13020867,-0.46528788,-0.63907595,0.32147992,0.65987281,-0.5548936,-0.69874408,0.01770773,-0.01008719,-0.26551322,-0.30590143,-0.33112128,-0.48653654,-0.6254823,0.25650974,-0.50163255,-0.55074701,0.20835624,0.35373882,0.23975181,-0.23619111,-0.42688934,-0.45371637,-0.2949231,0.12947559,0.40516137,-0.37065633,0.15514625,-0.23386577,0.46291226,0.2359695,0.03037835,0.28148969,0.11865654,-0.0106686,0.08487742,0.34519396,0.10026634,0.25863085,0.41963598,0.43236765,0.32329641,-0.04798847,0.4521838,-0.51113958,0.36930366,0.519547,-0.10894772,0.29084247,0.39660988,-0.04298154,-0.07846895,-0.38205577,-0.12978467,0.37803083,-0.3740389,0.12999274,0.31591262,0.20591354,0.26507981,-0.24454399,-0.24169255,0.33775923,0.31179828,0.62774821,-0.02781874,0.42613628,0.40980659,0.31872884
0.27844142,0.6661628,0.37051033,0.33238593,0.42057071,-0.06056752,-0.06049047,-0.35227543,0.11434975,-0.17774226,-0.36438477,-0.38045908,-0.4941141,0.44292586,-0.05849498,-0.27049431,-0.05226064,0.32415454,0.52939204,0.56053709,0.22251585,0.0863314,0.17580773,-0.34032659,0.11359543,-0.19885185,-0.3847604,-0.28586852,-0.51641232,0.59934577,-0.13849408,-0.42511141,-0.1903869,0.29966997,0.81947971,0.38260329,0.38698231,0.04175809,-0.63106687,0.13345408,-0.03378911,-0.51191108,-0.36218435,-0.49991256,0.40179757,-0.08261417,-0.30987842,-0.16885358,0.29916876,0.20075533,0.38118234,0.17166901,-0.56158166,0.13145563,-0.12904764,-0.47426344,-0.31487386,-0.50727743,0.53648298,-0.15019591,-0.33053751,-0.19702713,0.27953767,0.5170626,0.05123345,-0.38060255,0.21881704,0.01129171,-0.34082259,-0.05865905,-0.46002486,0.18985553,0.00953691,-0.33038675,-0.18738586,0.31189944,0.40717448,-0.1647396,0.17523791,0.04150233,-0.34216288,0.12552165,-0.38800182,0.11313874,-0.18255837,-0.44493739,-0.33888755,0.23823144,0.47104873,-0.0559864,-0.20382913,-0.12356193,0.08675057,-0.44611801,0.38031536,-0.45178379,-0.65123839,-0.56674721,0.26550464,-0.30827268,-0.20391473,0.37882273,0.36809558,0.34216834,-0.19012526,-0.31578468,-0.15286392,-0.19182442,0.08027564,0.21975943,-0.21182893,-0.35599587,-0.37017386,0.17750399,0.03171754,-0.06873838,0.23601538,0.09012806,-0.03268691,0.00655311,0.01390637,-0.2308724,0.25404367,0.28425582,0.27547266,0.30260578,0.03583691,0.44160584,-0.50821935,0.25408504,0.48947591,0.03619724,0.29596457,0.52966163,-0.19696016,-0.15053932,-0.17136082,-0.29846564,0.33004471,-0.54851859,0.10469202,0.46119211,0.18885236,0.22339025,-0.25914873,-0.49944423,-0.09790213,0.22919091,0.65458476,0.20112255,0.27155509,0.52146627,0.27541315
0.27385883,0.61878737,0.33989191,0.1911142,0.30437473,0.00602471,-0.00162253,-0.36870277,0.37359342,-0.01399473,-0.29616713,-0.29077827,-0.44151957,0.05324251,-0.13247522,-0.28227445,-0.28408793,0.44978912,0.33367779,0.21684158,-0.09497667,-0.06943445,0.1446418,-0.2015656,0.19514012,-0.19472672,0.02062976,-0.31682234,-0.3204192,0.12723479,0.0529076,-0.21257488,-0.32299049,0.29241582,0.4924455,-0.00287966,0.32979825,0.17943708,-0.43979456,0.37248529,0.03489935,-0.36449026,-0.27096375,-0.40024739,0.0317977,0.03576802,-0.29378136,-0.22912768,0.25267638,0.03524926,0.20805227,0.35701152,-0.18355767,0.076074,-0.07675264,-0.07023092,-0.29945456,-0.42380013,0.12662357,-0.16347624,-0.34310798,-0.37887103,0.36104567,0.48284003,0.03050169,-0.05907388,0.25812835,-0.01483099,0.02286153,0.23611377,-0.33740303,-0.15887353,-0.02337186,-0.36984904,-0.38333572,0.29522247,0.50516976,0.09305758,0.32235597,-0.31523031,0.15429245,-0.08364469,-0.51027735,-0.12629627,0.02971172,-0.36624054,-0.31191614,0.23539018,0.52055607,0.0675962,-0.39206511,0.28398318,-0.22691584,-0.579651,0.24883098,-0.2441162,-0.4930518,-0.39390424,0.24971401,-0.41728318,-0.30924883,0.37135902,0.2881412,0.09523237,0.32472133,-0.38907082,-0.3336881,-0.16426467,0.09212722,-0.04309719,-0.13944776,-0.17787435,-0.46459861,-0.11212367,0.27561692,-0.09364864,-0.15571484,0.08333063,-0.2892637,-0.00214046,0.21150861,-0.05893084,0.18456252,0.28941534,0.28119844,0.34370007,0.06840182,0.06322021,-0.08673237,0.27489486,0.14214101,-0.30282065,0.32683838,0.50912628,0.02036961,0.07047892,-0.15792995,-0.09024522,0.32422405,-0.15070292,0.13008042,0.46478927,0.37803649,0.18603199,-0.28625364,-0.37191521,-0.21205519,0.19257382,0.50617101,0.08096095,0.2636041,0.61926146,0.26112333
0.34491468,0.269924139,0.169811798,0.0255304294,0.779425521,0.554061543,0.0775373547,-0.0158420081,0.207664034,-0.195538166,-0.545890052,0.23567721,-0.374561165,0.123993321,-0.247891831,-0.416776023,-0.34434799,0.277739484,0.227241505,0.22536042,0.000666002981,0.0126487685,0.311897466,-0.0734395454,-0.15129194,-0.240829734,-0.34856508,-0.3606509,-0.351359283,-0.0832164926,-0.104229211,-0.203000126,-0.0714558394,0.188704484,0.736847585,0.0276133484,0.0229035446,0.0743057746,-0.266341764,0.116607417,-0.0660498469,-0.360346754,-0.225475726,-0.252062855,0.320297564,0.0345980358,-0.0572124689,0.102496138,0.181620313,-0.138962155,-0.0277239331,0.279798898,-0.0187725102,0.0541789942,-0.204871635,-0.392313831,-0.264194994,-0.379790779,0.442107242,-0.123278571,-0.172404369,0.0556010759,0.395595109,0.820385708,0.196059093,0.0825545616,0.305872389,-0.140828408,-0.403451642,0.513797605,-0.351820562,0.134077905,-0.234547936,-0.485592766,-0.47920115,0.316406144,0.560166979,0.413437197,0.214807578,-0.307582934,-0.429608529,0.476041611,-0.496982719,0.128583048,-0.537972574,-0.717317322,-0.549424228,0.233597633,0.569628881,0.0151578771,-0.426749574,-0.412119524,0.068173744,-0.651981452,-0.0574854399,-0.631649755,-0.741735278,-0.438678512,0.204744856,-0.179021631,-0.417034877,-0.0548635075,0.272699703,-0.0938109102,-0.0480740947,-0.730132922,-0.628088903,-0.336219406,0.0735423889,0.0797270122,-0.116157657,0.0098990608,-0.230440234,0.113351846,0.056672493,-0.0611399769,0.00367971414,0.0715667052,0.139380856,-0.140127646,0.210612928,0.122165726,0.377560453,0.445145072,0.43812095,0.238575,-0.207532775,0.462487362,-0.278679117,0.464761942,0.611157359,0.0651899509,0.22578702,0.242073938,0.10115747,-0.361648193,-0.439928761,-0.301257597,0.259109665,-0.106468236,0.242919281,0.453618381,0.434889446,0.288879484,-0.0105075522,-0.0830381291,0.165725535,0.27935125,0.842056605,0.330705973,0.319717954,0.544632394,0.202015592
0.18113906,0.46816363,0.35913897,0.39976425,0.58959574,0.16563564,0.06903283,-0.01363629,-0.02754278,-0.06286578,-0.01469991,-0.0029484,-0.25886492,0.18643529,-0.06660101,-0.4188383,-0.1863793,0.12508886,0.30046352,0.25104938,0.44061486,0.10193321,0.39067346,0.18735877,-0.22718169,-0.19210054,0.12078068,-0.05382353,-0.30802638,0.29224802,-0.14897736,-0.26651166,-0.27168474,0.14449556,0.29204322,0.21819825,0.41141809,0.2588441,-0.13641246,-0.36677383,-0.21380607,-0.09929475,-0.16894999,-0.33878252,-0.02802506,-0.1959342,-0.23811566,-0.21895663,0.16476183,0.11874221,0.14215004,0.21133433,-0.03933091,-0.04735849,-0.14736914,-0.20188386,-0.01733199,-0.03479946,0.02178933,-0.09415657,-0.30496217,-0.26315777,0.21447702,0.55023362,0.48803588,0.28323217,-0.20453392,-0.24557691,0.10798653,0.20651236,-0.41122585,0.31476102,-0.25066905,-0.61110635,-0.39311128,0.17773034,0.60636761,0.20608323,-0.10796361,-0.17552733,-0.11704516,0.11633677,-0.27918318,0.1265012,-0.23278975,-0.40720475,-0.26031972,0.14553661,0.32114088,-0.18338142,-0.26673242,0.06730772,-0.08894002,-0.42805147,0.31221767,-0.46612424,-0.44206777,-0.3752247,0.11783773,-0.17501961,-0.00489951,0.2831383,0.44003757,0.18210421,0.42860404,-0.17473754,-0.50170971,-0.20482313,0.09887975,0.34864958,-0.47393499,0.05406068,0.1423055,0.00798121,0.27617636,0.27101679,0.46034201,0.07081542,-0.12755425,0.01512563,0.18460801,-0.09902605,0.10270736,0.14381358,0.30125085,0.18297369,-0.067585,-0.05547493,0.22494121,0.175703,-0.06777209,-0.49632332,0.20882008,0.61424997,-0.01368043,-0.07777006,-0.33111978,-0.12612929,0.24037938,-0.2649845,0.12358345,0.15378362,0.16597434,0.15442938,-0.1156259,-0.38825176,0.0756867,0.17529978,0.44148226,0.09778083,0.19119943,0.40863084,0.174089
0.37564069,0.53558764,0.26268508,0.17487251,0.56191614,0.16607063,0.15052919,-0.11443255,-0.10350816,-0.05595945,-0.42662138,0.01611716,-0.52734044,0.02391762,-0.29248376,-0.51091374,-0.36373159,0.30603725,-0.01748756,0.10892536,0.28654788,0.1052668,0.33360186,0.18434975,-0.19107542,-0.19824957,-0.03968046,0.02915114,-0.29763565,0.04807519,-0.00148667,-0.3943118,-0.33685906,0.20651985,0.54884975,0.0673813,0.01711502,-0.05472196,-0.41862543,0.14476288,0.11978408,-0.57792907,-0.09757411,-0.38397214,0.15646481,-0.15713449,-0.18381666,-0.17017711,0.25034047,0.03221904,0.02987872,0.40160258,-0.08748642,0.0137911,-0.0747072,-0.16537079,-0.17476146,-0.40773663,0.33987498,-0.12157893,-0.20436734,-0.32989038,0.40169748,0.66860472,0.26131884,-0.13614719,0.01801907,-0.23221573,-0.0764237,0.4527904,-0.50170434,-0.16048524,0.13124544,-0.43216681,-0.4978602,0.30679666,0.54085733,0.11892455,-0.05305175,-0.3089019,0.14043194,0.39053389,-0.37253645,-0.24630103,0.04320329,-0.39685739,-0.53892946,0.25227768,0.46124349,-0.19289308,-0.4370436,0.22968028,0.08840405,-0.39033281,0.05575264,-0.14303037,-0.48316671,-0.60807084,0.25489433,-0.51090003,-0.506086,0.38190343,0.24222347,0.39465596,0.06451851,-0.32483279,-0.37846414,-0.27094838,0.09952075,0.32647709,-0.09847345,-0.27590233,-0.28262617,0.08435552,0.35190677,0.36435514,0.28091208,0.108527,-0.21449457,-0.21748228,0.02989648,0.06504206,0.1291284,0.50227194,0.56535388,0.31836681,0.07396817,0.35653378,-0.24253319,0.41047929,0.31742736,-0.12164158,0.29287927,0.28463186,-0.17040285,-0.08057439,-0.47836302,-0.29742737,0.34526212,-0.15249693,-0.07370673,0.24961973,0.39297911,0.260824,-0.12068557,-0.08236543,0.14158936,0.3167303,0.55977932,0.07902612,0.38692904,0.62332339,0.3351539
0.36322863,0.41367797,0.08877212,0.21975888,0.70693574,0.36680633,-0.14377722,-0.44694689,0.2394987,-0.22964669,-0.39124728,0.01214657,-0.1756073,0.48343832,0.28581637,0.03897669,0.27979079,0.22463449,0.32963254,0.3713482,0.3995222,0.35274056,0.00488348,-0.19553023,0.1270501,0.08638624,-0.35839289,-0.07404014,-0.28766618,0.31917355,-0.01824369,-0.20236158,-0.11156216,0.17330228,0.69090229,0.3408598,0.61846322,-0.0423094,-0.25419861,0.29815241,0.30183587,-0.40492344,-0.14423468,-0.44053454,0.43447992,-0.23854645,-0.29616715,-0.26967576,0.18478815,0.34604189,0.50670225,-0.18151795,-0.47542094,0.34907062,0.26076156,-0.39469132,-0.06927383,-0.28397456,0.47710173,0.00312139,-0.02080767,-0.03735473,0.23612493,0.68000603,-0.09921507,-0.37670217,0.46048773,-0.01493836,-0.34628479,0.24260412,-0.21440255,0.60741186,0.16652149,-0.14019723,0.0455393,0.22199911,0.22189946,-0.16739887,0.2367171,0.10912683,-0.34243877,0.11602631,-0.38693203,0.51826553,-0.02223105,-0.3588276,-0.23688898,0.15635707,0.66592385,-0.25129274,-0.16330491,0.11189999,-0.15288219,-0.48681723,-0.27034905,-0.10358052,-0.60662092,-0.55615685,0.16269797,-0.34885214,-0.05386983,0.33782435,0.07073732,-0.0723719,-0.3617548,-0.40200902,-0.56325081,-0.4491864,0.06963905,0.44375246,-0.14965093,0.02060351,-0.14869746,0.63014992,0.14840881,0.20409416,0.21680001,0.06396088,0.08086015,0.144552,-0.01572253,0.30327638,-0.26149507,0.07198983,-0.15417822,0.17289218,0.03361237,0.31605559,-0.3471302,0.1140001,0.27340786,-0.21237641,0.18456381,0.52014037,0.17366078,-0.022514,-0.05094311,0.09181976,0.20271382,-0.09467341,0.14776724,0.50914337,0.45944004,0.17962795,0.09593722,0.09946314,0.3610719,0.18381591,0.54402556,0.34437891,0.20786838,0.60005051,0.22101146
0.37106823,0.61605971,-0.11930596,-0.15602292,0.41846741,-0.04710476,-0.1263464,-0.07568971,0.13848826,0.05403254,0.03328832,-0.23470297,-0.18960003,0.12273545,-0.04426022,-0.0849229,-0.11443291,0.32883871,0.10285619,0.16937034,0.2553037,-0.03192218,-0.16980872,-0.16557271,0.23763671,0.24175517,0.07735155,-0.22883633,-0.22202455,0.30730448,0.20001867,0.06039659,-0.00555264,0.40856028,0.76608995,0.22325448,0.57072645,0.03410885,-0.43440968,0.04318926,-0.10728236,-0.47622582,-0.24824126,-0.43447467,0.30410024,-0.00342549,-0.17083254,-0.07550618,0.3104552,0.12645845,0.47885186,0.21934151,-0.26927993,0.06466986,-0.13663792,-0.31643537,-0.24107663,-0.46370434,0.50444676,-0.00898444,-0.24439931,-0.18692543,0.34217132,0.58795234,0.00635161,-0.17183659,0.27604164,-0.15530808,-0.03163884,0.00947602,-0.52012956,0.38784786,0.12186672,-0.19094297,-0.23720493,0.39920737,0.35460438,-0.22443691,0.03133965,-0.24435494,-0.18547878,-0.11792302,-0.6429503,0.27030012,-0.0482342,-0.32812072,-0.34483301,0.32196221,0.62631216,-0.46593887,-0.444865,0.28836075,-0.02565417,-0.36176876,0.00565689,-0.41809519,-0.70266762,-0.7449222,0.33709331,-0.50117186,-0.36960336,0.49641196,0.3283151,0.19100115,-0.05525907,-0.44342824,-0.49695196,-0.46276722,0.11975969,0.3318818,-0.25704182,-0.24857078,-0.2111119,0.47084359,0.46749506,0.42323962,0.52301261,0.08287793,-0.11380074,0.11697489,0.28854769,-0.03156732,0.24506425,0.36653106,0.39760118,0.2872603,0.22412037,0.15668997,-0.14458746,0.03127063,0.05103184,-0.32342336,0.29344923,0.52566533,-0.13169641,-0.09135609,-0.23145791,-0.16898351,0.33589591,-0.38034135,-0.03254366,0.28915833,0.33149118,0.31289706,0.13770459,-0.07075767,0.12157459,0.2619509,0.61352261,0.35416391,0.3348207,0.72892771,0.37810351
0.21385402,0.52212686,-0.00229533,0.08591363,0.34215163,-0.15011437,-0.11326378,-0.0876956,0.07228863,-0.11868646,-0.19890248,-0.10509462,-0.15963913,0.15754495,-0.11176309,-0.16149748,-0.0885318,0.21633232,-0.06865323,0.01136912,0.60437917,-0.0793898,0.07097929,-0.03118395,-0.15281569,-0.24990507,0.01141716,-0.06090462,-0.1582735,0.07834324,0.00865676,-0.17095059,-0.08961637,0.29848345,0.82649412,0.07256551,0.15689626,-0.06558466,-0.3579983,0.12713131,0.08907508,-0.2266443,-0.14890087,-0.223072,0.55401777,0.06010614,0.0727314,-0.01279995,0.24933378,0.17613975,0.17516807,-0.08238003,-0.3958524,0.16770435,0.14203559,-0.37096068,-0.18519452,-0.23550736,0.63551241,0.00715053,0.02691316,0.05194463,0.24269459,0.45227587,0.31140025,0.03322135,-0.06382811,-0.25279737,-0.07926716,0.29184002,-0.26196315,0.16819642,-0.17090653,-0.50281873,-0.39485023,0.28995451,0.58407195,0.1204075,-0.04774634,-0.05231112,-0.20120698,0.25332028,-0.46193459,0.1520817,-0.28060838,-0.48276768,-0.40353126,0.21583408,0.41957121,-0.32070108,-0.34645972,0.09016814,0.07363664,-0.4291157,-0.02654621,-0.27600593,-0.56004767,-0.38733312,0.23342125,-0.39921098,-0.39511721,0.13141455,0.19941898,0.17716419,-0.13762322,-0.43165182,-0.52932623,-0.15085801,0.08745726,0.37256556,-0.25964085,0.0352186,-0.10571323,0.08951288,-0.04730088,0.08594085,0.20197859,0.09412388,-0.27875919,0.03706872,0.13321445,-0.09372282,0.06923328,0.23468305,0.1373143,0.25026255,0.13266915,0.2370408,-0.37292685,0.37265893,0.23312615,-0.28935925,0.35535587,0.43759662,-0.33673466,-0.31972315,-0.53056934,-0.55611775,0.29905096,-0.26918738,-0.05013665,0.04789779,0.05423703,0.23224419,-0.04270248,-0.00506658,0.31467909,0.22695125,0.6859373,0.11221113,0.3169297,0.45070999,0.28207598
